id,p_id,week,mins,start,pos,n_goal,p_goal,p_miss,sht_on,sht_off,sht_post,fld,fld_p,off,ast,key,own,ylw,ylw2,red,fl,fl_p,tck,intr,head,blk,clr,n_con,p_con,o_con,p_sav,c_sav,pn_sav
5499,59976,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500,59961,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5501,59946,18,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,2,1,0,2,5,0
5502,59931,18,22,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
5503,59916,18,73,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,2,0,0,0,0,0,0
5504,59901,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5505,59886,18,90,TRUE,DR,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0
5506,59871,18,1,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5507,59856,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5508,59826,18,68,TRUE,FW,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
5509,59811,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5510,59766,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5511,59691,18,90,TRUE,DR,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0
5512,59631,18,15,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5513,59616,18,90,TRUE,FW,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,2,0,6,0,0,0,0,0,0
5514,59586,18,90,TRUE,MC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0
5515,59496,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5516,59436,18,67,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0
5517,59391,18,90,TRUE,AMR,0,0,0,0,1,0,4,0,1,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
5518,59376,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5519,59346,18,74,TRUE,DMC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,1,0,3,0,0,0,0,0,0
5520,59301,18,71,TRUE,FWR,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
5521,59271,18,90,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,3,1,3,0,5,0,0,0,0,0,0
5522,59226,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5523,59211,18,38,TRUE,FW,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5524,59196,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,59181,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5526,59166,18,17,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
5527,59151,18,45,FALSE,Sub,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
5528,59121,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5529,59061,18,90,TRUE,GK,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
5530,59046,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5531,59031,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5532,59001,18,45,TRUE,MC,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
5533,58986,18,64,TRUE,AMR,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5534,58971,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,5,0,0,0,0,0,0
5535,58941,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0
5536,58926,18,73,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0
5537,58881,18,90,TRUE,DC,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,4,2,9,0,0,0,0,0,0
5538,58851,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5539,58836,18,69,TRUE,FWR,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5540,58821,18,28,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5541,58806,18,18,FALSE,Sub,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5542,58761,18,9,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
5543,58746,18,9,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5544,58731,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5545,58671,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5546,58656,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,1,1,5,0,0,0,0,0,0
5547,58641,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,7,0,0,0,0,0,0
5548,58626,18,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,5,0
5549,58611,18,31,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5550,58596,18,90,TRUE,DC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,0,0,0,0,0
5551,58581,18,1,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5552,58551,18,90,TRUE,ML,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0
5553,58536,18,90,TRUE,AMC,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,1,1,3,0,0,0,0,0,0,0,0
5554,58506,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5555,58491,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5556,58476,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5557,58461,18,89,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0
5558,58446,18,89,TRUE,AMR,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0
5559,58431,18,16,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0
5560,58416,18,45,TRUE,AMC,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5561,58401,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5562,58386,18,21,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
5563,58371,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5564,58341,18,90,TRUE,MC,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,2,2,3,0,1,0,0,0,0,0,0
5565,58326,18,85,TRUE,FWL,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5566,58266,18,90,TRUE,DL,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,6,4,0,3,0,0,0,0,0,0
5567,58251,18,90,TRUE,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,2,4,0,0,0,0,0,0
5568,58221,18,11,FALSE,Sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5569,58206,18,90,TRUE,FWL,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
5570,58191,18,11,FALSE,Sub,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5571,58176,18,90,TRUE,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
5572,58161,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5573,58146,18,19,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5574,58131,18,90,TRUE,AMC,0,0,0,1,2,0,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5575,58116,18,90,TRUE,FW,2,0,0,2,2,1,1,0,4,0,1,0,1,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0
5576,58086,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5577,58071,18,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,4,0,0,0,0,0,0
5578,58041,18,52,FALSE,Sub,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
5579,58026,18,3,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5580,58011,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5581,57996,18,90,TRUE,DMC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,5,0,0,0,0,0,0
5582,57966,18,19,FALSE,Sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5583,57951,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5584,57936,18,25,FALSE,Sub,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,0
5585,57921,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5586,57861,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,5,1,12,0,0,0,0,0,0
5587,57816,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5588,57801,18,90,TRUE,DC,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,2,2,6,0,0,0,0,0,0
5589,57786,18,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,0,8,0,0,0,0,0,0
5590,57756,18,45,FALSE,Sub,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0
5591,57741,18,82,TRUE,DMC,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
5592,57726,18,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
5593,57711,18,90,TRUE,DL,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
5594,57696,18,62,TRUE,DC,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0
5595,57666,18,90,TRUE,DC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,7,0,0,0,0,0,0
5596,57651,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0,0,0,0
5597,57636,18,21,FALSE,Sub,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
5598,57606,18,60,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0
5599,57591,18,23,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0
5600,57576,18,90,TRUE,DC,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,2,4,1,0,5,0,0,0,0,0,0
5601,57561,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,6,0,0,0,0,0,0
5602,57546,18,90,TRUE,DC,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,2,6,0,17,0,0,0,0,0,0
5603,57531,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5604,57501,18,78,TRUE,AML,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5605,57486,18,90,TRUE,AMC,0,0,1,0,2,0,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
5606,57471,18,90,TRUE,DC,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,3,0,0,0,0,0,0
5607,57456,18,90,TRUE,MC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0
5608,57426,18,90,TRUE,DL,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,2,3,1,9,0,0,0,0,0,0
5609,57411,18,73,TRUE,ML,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
5610,57396,18,83,TRUE,AMC,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
5611,57381,18,4,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5612,57366,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5613,57351,18,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,2,4,1,0,2,0,0,0,0,0,0
5614,57336,18,90,TRUE,FW,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5615,57321,18,30,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5616,57306,18,90,TRUE,DC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,3,3,0,5,0,0,0,0,0,0
5617,57291,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5618,57231,18,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0
5619,57216,18,90,TRUE,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0
5620,57201,18,17,FALSE,Sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5621,57186,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5622,57171,18,34,FALSE,Sub,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,3,1,0,1,0,0,0,0,0,0
5623,57156,18,28,FALSE,Sub,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
5624,57126,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5625,57096,18,90,TRUE,DL,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,3,1,1,1,2,0,0,0,0,0,0
5626,57081,18,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,57051,18,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
5628,57036,18,90,TRUE,DC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,0
5629,57021,18,90,TRUE,DL,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2,9,1,1,2,0,0,0,0,0,0
5630,57006,18,90,TRUE,AMR,1,0,0,2,0,0,1,0,0,2,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
5631,56991,18,90,TRUE,FW,1,0,0,2,2,0,4,0,0,0,1,0,1,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0
5632,56976,18,1,FALSE,Sub,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5633,56961,18,74,TRUE,AML,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
5634,56946,18,65,TRUE,AMR,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5635,56931,18,89,TRUE,AMR,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0
5636,56886,18,15,FALSE,Sub,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5637,56871,18,45,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,2,0,5,0,0,0,0,0,0
5638,56856,18,90,TRUE,FW,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,2,0,0,0,0,0,0
5639,56841,18,90,TRUE,MC,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,4,1,1,1,1,0,0,0,0,0,0
5640,56826,18,85,TRUE,AML,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
5641,56811,18,90,TRUE,DMC,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0
5642,56796,18,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,0,0,0,0,0
5643,56781,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5644,56766,18,90,TRUE,FW,2,0,0,2,2,0,3,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0
5645,56751,18,90,TRUE,DR,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
5646,56736,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5647,56721,18,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,2,1,11,0,0,0,0,0,0
5648,56706,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5649,56691,18,90,TRUE,DC,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,5,3,3,0,6,0,0,0,0,0,0
5650,56676,18,90,TRUE,DL,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0
5651,56661,18,90,TRUE,MC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,4,0,0,0,0,0,0
5652,56631,18,0,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5653,56616,18,38,TRUE,MC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5654,56601,18,90,TRUE,FW,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
5655,56586,18,90,TRUE,MC,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0
5656,56556,18,86,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,0,0
5657,56541,18,45,FALSE,Sub,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
5658,56526,18,90,TRUE,DMC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5659,56511,18,45,TRUE,AML,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5660,56496,18,90,TRUE,DR,0,0,0,1,0,0,4,0,0,0,1,0,1,0,0,4,0,1,1,2,1,2,0,0,0,0,0,0
5661,56481,18,45,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
5662,56451,18,90,TRUE,DC,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4,2,0,2,0,0,0,0,0,0
5663,56436,18,90,TRUE,FW,1,0,1,2,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
5664,56421,18,81,TRUE,DMC,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,4,3,0,0,0,0,0,0,0,0
5665,56406,18,90,TRUE,AMC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
5666,56391,18,59,TRUE,AMR,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5667,56376,18,90,TRUE,AMC,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0
5668,56361,18,52,FALSE,Sub,1,0,0,2,1,0,2,0,3,0,0,0,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,0
5669,56346,18,89,TRUE,AML,0,0,0,0,4,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5670,56331,18,90,TRUE,AMC,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5671,56301,18,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0
5672,56286,18,90,TRUE,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,4,0
5673,56271,18,26,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
5674,56256,18,90,TRUE,DC,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,4,7,1,7,0,0,0,0,0,0
5675,56241,18,45,FALSE,Sub,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
5676,56226,18,45,TRUE,AML,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5677,56211,18,1,FALSE,Sub,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5678,56181,18,71,TRUE,FW,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0
5679,56166,18,62,TRUE,FW,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
5680,56151,18,90,TRUE,DR,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,3,0,2,2,1,1,1,0,0,0,0,0,0
5681,56136,18,90,TRUE,MC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,4,0,3,0,0,0,0,0,0
5682,56121,18,72,TRUE,AMR,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
5683,56091,18,87,TRUE,AMC,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
5684,56076,18,90,TRUE,DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,0,0,0,0,0,0
